latitude,longitude,geometry,OBJECTID_1,OBJECTID,NAMA,JENIS,KELURAHAN,KECAMATAN,KOTA_ADMIN
-6.153838718,106.7310969,Point,569,1646,"SMP DARUL IZZAH, SMA YANDIKA",SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.151167857,106.7300138,Point,570,1653,SMA DAN SMK IP YAKIN,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.147691943,106.7304937,Point,571,1655,PAUD MELATI 06,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.147608865,106.7324269,Point,572,1656,PAUD AL-MADANI,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.147294872,106.7334481,Point,573,1657,SMP AT-TAUFIK,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.154013404,106.7331613,Point,574,1658,SMP HARAPAN JAYA,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.15379527,106.7329194,Point,575,1659,SMA - SMK HARAPAN JAYA I,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.153086065,106.7319149,Point,576,1660,SD HARAPAN JAYA I,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.153921942,106.7423112,Point,577,1661,SMP DARROSTA,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.154050849,106.7421646,Point,578,1662,TK AD'DAKWAH,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.152647977,106.7403244,Point,579,1663,"SD NEGERI CENGKARENG TIMUR 15 PAGI, 022 PETANG",SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.154592788,106.7308227,Point,580,1667,STIKOM CIPTA KARYA INFORMATIKA,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.150693999,106.7322256,Point,581,1668,"SD, SMP, SMA KASIH BAGI BANGSA",SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.154667306,106.7623783,Point,582,1671,"SD NEGERI KEDAUNG KALIANGKE 08 PAGI, 09 PAGI",SEKOLAH / BANGUNAN PENDIDIKAN,KEDAUNG KALIANGKE,CENGKARENG,JAKARTA BARAT
-6.155319484,106.7616735,Point,583,1672,SDIT AL-MUTTAQIN,SEKOLAH / BANGUNAN PENDIDIKAN,KEDAUNG KALIANGKE,CENGKARENG,JAKARTA BARAT
-6.155209846,106.7610094,Point,584,1675,TK AL-MUTTAQIEN,SEKOLAH / BANGUNAN PENDIDIKAN,KEDAUNG KALIANGKE,CENGKARENG,JAKARTA BARAT
-6.155074758,106.74852,Point,585,1677,PAUD BUNGA,SEKOLAH / BANGUNAN PENDIDIKAN,KEDAUNG KALIANGKE,CENGKARENG,JAKARTA BARAT
-6.152700899,106.7601635,Point,586,1680,SD NEGERI KEDAUNG KALI ANGKE 06 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,KEDAUNG KALIANGKE,CENGKARENG,JAKARTA BARAT
-6.152851799,106.7604742,Point,587,1681,SD NEGERI KEDAUNG KALI ANGKE 05 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,KEDAUNG KALIANGKE,CENGKARENG,JAKARTA BARAT
-6.146997299,106.749448,Point,588,1684,RA AL-HASANIYYAH,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.1504016,106.7475256,Point,589,1686,TK NURUL HILAL,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.156514239,106.7212507,Point,590,1689,MI AL - KHAIRIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,DURI KOSAMBI,CENGKARENG,JAKARTA BARAT
-6.147480863,106.745902,Point,591,1690,IMANUSAKTI ISLAMIC KIDS LEARNING CENTER,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.151976057,106.738653,Point,592,1691,TK NURUL ISLAM,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.147757248,106.7424739,Point,593,1692,SD NEGERI KAPUK 10 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.152070547,106.747607,Point,594,1694,"SD NEGERI KAPUK 11 PAGI, 13 PETANG",SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.147016774,106.7475725,Point,595,1696,SD - SMP - SMA KATOLIK BINTANG KEJORA,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.147126803,106.7493724,Point,596,1697,MI AL-HASANIYYAH,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.151434594,106.7425371,Point,597,1698,PAUD AL-HURIAH,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.150335743,106.7434812,Point,598,1701,"SD, SMP SERAPHINE BAKTI UTAMA",SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.154266736,106.7330691,Point,599,1702,"SD NEGERI CENGKARENG TIMUR 01 PAGI, 02 PETANG",SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.14587441,106.7361682,Point,600,1703,MI NEGERI 7 CENGKARENG,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG TIMUR,CENGKARENG,JAKARTA BARAT
-6.150185828,106.7235026,Point,601,1704,LAPANGAN BOLA,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG BARAT,CENGKARENG,JAKARTA BARAT
-6.150624125,106.7231828,Point,602,1705,LAPANGAN BOLA,SEKOLAH / BANGUNAN PENDIDIKAN,CENGKARENG BARAT,CENGKARENG,JAKARTA BARAT
-6.139709384,106.7633505,Point,603,1708,TK ANUGERAH,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.1153085,106.7918967,Point,604,1709,YAYASAN TARAKANITA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.124979,106.7907639,Point,605,1710,TK BAHAGIA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1363084,106.7634642,Point,606,1711,PAUD KENANGA,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.1360062,106.7625962,Point,607,1712,TK SEJAHTERA,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.1315555,106.7996685,Point,608,1713,BKB PAUD MELATI 11,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.133200491,106.7964842,Point,609,1714,"SDN 06, 07, 08, 09, 10, 11 PENJARINGAN",SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.1155554,106.7793685,Point,610,1715,ST. ANGELA MERICI,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1203975,106.7794793,Point,611,1716,TK BUKIT MULIA INDAH,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1294516,106.7761609,Point,612,1717,PAUD WIJAYA KUSUMA,SEKOLAH / BANGUNAN PENDIDIKAN,PENJAGALAN,PENJARINGAN,JAKARTA UTARA
-6.124979,106.7907639,Point,613,1750,TK BAHAGIA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1315555,106.7996685,Point,614,1751,BKB PAUD MELATI 11,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.131126674,106.8019628,Point,615,1752,PAUD ANGGREK 10,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.128593484,106.796379,Point,616,1753,BKB PAUD ANGGREK 8,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.1227268,106.7764463,Point,617,1754,TK CAHAYA KUDUS,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1155554,106.7793685,Point,618,1755,ST. ANGELA MERICI,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1203975,106.7794793,Point,619,1756,TK BUKIT MULIA INDAH,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1294516,106.7761609,Point,620,1757,PAUD WIJAYA KUSUMA,SEKOLAH / BANGUNAN PENDIDIKAN,PENJAGALAN,PENJARINGAN,JAKARTA UTARA
-6.116871282,106.7709479,Point,621,1758,MONTESSORI GADING PERMATA SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.114943499,106.7748372,Point,622,1759,SMA PENABUR 6,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1118325,106.7708816,Point,623,1766,"SDN 3, 4, 5, DAN 6 PLUIT",SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1092459,106.7690139,Point,624,1768,TK NURUL BAHRI,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.109411378,106.7707634,Point,625,1769,SMPN 261 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.123493451,106.7998191,Point,626,1771,SEKOLAH BINAS TUNAS BANGSA INTERNASIONAL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.119183953,106.7965778,Point,627,1772,SD KRISTEN IPEKA PLUIT,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.11307417,106.7921956,Point,628,1778,TUTOR TIME INTERNASIONAL PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1115204,106.7788679,Point,629,1779,APPLE TREE,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1154483,106.7794671,Point,630,1781,ST. ANNE AMERIO PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1247788,106.7910049,Point,631,1783,SEKOLAH REMAJA PLUIT,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1236433,106.7769965,Point,632,1784,YAYASAN PENDIDIKAN KATOLIK CAHAYA KUDUS,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1208721,106.7743393,Point,633,1785,SEKOLAH PERMAI,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1127584,106.787876,Point,634,1787,PLAY GROUP BOBOBOS,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1146613,106.7852245,Point,635,1788,RAFFLES HOUSE PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1125248,106.7893423,Point,636,1789,SD KATOLIK DIAKONIA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1248069,106.802779,Point,637,1791,SDN 03 PENJARINGAN,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.119100855,106.7945304,Point,638,1792,SMKN 56 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1119727,106.7894128,Point,639,1794,SEKOLAH KATOLIK DIAKONIA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.11635828,106.7883227,Point,640,1796,SEKOLAH PELITA HARAPAN,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1398387,106.763337,Point,641,1799,SMK HARAPAN RAYA,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK,CENGKARENG,JAKARTA BARAT
-6.125966903,106.7930121,Point,642,1800,UNIVERSITAS KATOLIK ATMA JAYA (KEDOKTERAN),SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.13061689,106.7780493,Point,643,1801,SEKOLAH STELLA MARIS JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,PENJAGALAN,PENJARINGAN,JAKARTA UTARA
-6.127056327,106.7661026,Point,644,1803,SINGAPORE SCHOOL PANTAI INDAH KAPUK,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.128492559,106.7660082,Point,645,1804,BINA BANGSA SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.10891705,106.7688486,Point,646,1816,YAYASAN NURUL BAHRI,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.10979063,106.7720807,Point,647,1820,TK TUNAS BANGSA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.110577113,106.7748755,Point,648,1823,DZONE PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.11207835,106.7820323,Point,649,1828,RA RAUDHATUL JANNAH,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.122590669,106.7789279,Point,650,1836,BUKIT MULIA PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.122416197,106.7781547,Point,651,1837,TOWNROFKIDS PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.114363488,106.7912629,Point,652,1839,SMA TARAKANITA,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.115246662,106.7911439,Point,653,1840,SMP TARAKANITA 2,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.120829508,106.7719829,Point,654,1854,SINGAPORE INTERNATIONAL SCHOOL (SD - SMA),SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.11550655,106.777632,Point,655,1871,KINDERLAND PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.132696304,106.7873677,Point,656,1875,TK - SD - SMP - SMA DHARMA SUCI,SEKOLAH / BANGUNAN PENDIDIKAN,PENJAGALAN,PENJARINGAN,JAKARTA UTARA
-6.132345963,106.8027074,Point,657,1879,MI AL-IFADAH,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.132653951,106.8011677,Point,658,1880,TK MANDIRI,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.125687139,106.805774,Point,659,1884,PAUD MELATI,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.110248876,106.7740424,Point,660,1891,PAUD BAWAL PUTIH,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1091565,106.7701764,Point,661,1893,PAUD MUARA INDAH,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.115561117,106.7904178,Point,662,1894,IDEAR TAIWAN PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.1250623,106.7865591,Point,663,1895,SUNSHINE PRESCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PLUIT,PENJARINGAN,JAKARTA UTARA
-6.127621834,106.7751157,Point,664,1896,MI AL-KHAIRIYYAH,SEKOLAH / BANGUNAN PENDIDIKAN,PENJAGALAN,PENJARINGAN,JAKARTA UTARA
-6.13768103,106.7639023,Point,665,1900,SMP NEGERI 122 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.123792394,106.8051804,Point,666,1902,PAUD - TK DARUUL GHUFRON,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.123822577,106.8045043,Point,667,1903,SDN 01 PENJARINGAN,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.131584083,106.7989103,Point,668,1904,MADRASAH IBTIDAIYAH RAHDATUL ISLAMIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.129158028,106.7998209,Point,669,1905,YAYASAN PENDIDIKAN NURUL ISLAM,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.122067553,106.8038049,Point,670,1906,SD - SMP - SMA YASPEN HARAPAN SALAHUDIN,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.128380199,106.7914016,Point,671,1907,SEKOLAH ISLAM PLUIT RAYA,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.133288446,106.7702143,Point,672,1912,YASASAN CHANDRA KUSUMA,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.132538174,106.7814936,Point,673,1918,SUKSES ABADI SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PENJAGALAN,PENJARINGAN,JAKARTA UTARA
-6.129006185,106.7777913,Point,674,1920,PONDOK PESANTREN AL MUJAHIDIN,SEKOLAH / BANGUNAN PENDIDIKAN,PENJAGALAN,PENJARINGAN,JAKARTA UTARA
-6.132639862,106.7639766,Point,675,1927,YAYASAN BUNGA HATI BANGSA,SEKOLAH / BANGUNAN PENDIDIKAN,KAPUK MUARA,PENJARINGAN,JAKARTA UTARA
-6.130325576,106.7946981,Point,676,1932,SMK PSKD 3,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.130878624,106.7942165,Point,677,1933,NATION FIRST SCHOOL,SEKOLAH / BANGUNAN PENDIDIKAN,PENJARINGAN,PENJARINGAN,JAKARTA UTARA
-6.108489122,106.925949,Point,678,1955,SMA NURUL FALAH,SEKOLAH / BANGUNAN PENDIDIKAN,SEMPER TIMUR,CILINCING,JAKARTA UTARA
-6.111615151,106.931986,Point,679,1965,SD NEGERI SEMPER TIMUR 07 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,SEMPER TIMUR,CILINCING,JAKARTA UTARA
-6.130139391,106.9281752,Point,784,2362,SEKOLAH,SEKOLAH / BANGUNAN PENDIDIKAN,SEMPER BARAT,CILINCING,CILINCING
-6.130324144,106.9276883,Point,785,2363,SEKOLAH,SEKOLAH / BANGUNAN PENDIDIKAN,SEMPER BARAT,CILINCING,CILINCING
-6.165807298,106.933472,Point,786,2376,SDN CAKUNG BARAT 15 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CAKUNG BARAT,CAKUNG,CAKUNG
-6.166375309,106.9335069,Point,787,2377,SEKOLAH,SEKOLAH / BANGUNAN PENDIDIKAN,CAKUNG BARAT,CAKUNG,CAKUNG
-6.175374976,106.9045907,Point,788,2395,SMP AL-CHALIDIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,KELAPA GADING TIMUR,KELAPA GADING,KELAPA GADING
-6.175894837,106.9057791,Point,789,2396,SDN KELAPA GADING TIMUR 03,SEKOLAH / BANGUNAN PENDIDIKAN,KELAPA GADING TIMUR,KELAPA GADING,KELAPA GADING
-6.175413374,106.9058831,Point,790,2397,SMPN 123 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,KELAPA GADING TIMUR,KELAPA GADING,KELAPA GADING
-6.174796039,106.9056573,Point,791,2399,SMAN 45 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,KELAPA GADING TIMUR,KELAPA GADING,KELAPA GADING
-6.174191109,106.9058795,Point,792,2400,SMK JAYA JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,KELAPA GADING TIMUR,KELAPA GADING,KELAPA GADING
-6.176621459,106.9115969,Point,793,2402,SMPN 270 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,PEGANGSAAN DUA,KELAPA GADING,KELAPA GADING
-6.176361529,106.9110799,Point,794,2403,SDN PEGANGSAAN DUA,SEKOLAH / BANGUNAN PENDIDIKAN,PEGANGSAAN DUA,KELAPA GADING,KELAPA GADING
-6.174978582,106.9115095,Point,795,2404,SDN 7 PEGANGSAAN DUA,SEKOLAH / BANGUNAN PENDIDIKAN,PEGANGSAAN DUA,KELAPA GADING,KELAPA GADING
-6.173851366,106.9114175,Point,796,2405,SDN 2 PEGANGSAAN DUA,SEKOLAH / BANGUNAN PENDIDIKAN,PEGANGSAAN DUA,KELAPA GADING,KELAPA GADING
-6.126999124,106.9212671,Point,797,2413,TK ASY SYU'AIBIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,SEMPER BARAT,CILINCING,CILINCING
-6.132674683,106.92031,Point,798,2424,PAUD FATHIMIYAH,SEKOLAH / BANGUNAN PENDIDIKAN,SEMPER BARAT,CILINCING,CILINCING
-6.135774195,106.9216521,Point,799,2432,PAUD BU ROSO,SEKOLAH / BANGUNAN PENDIDIKAN,SEMPER BARAT,CILINCING,CILINCING
-6.137857613,106.907855,Point,800,2443,TK HARAPAN BAGI BANGSA,SEKOLAH / BANGUNAN PENDIDIKAN,TUGU SELATAN,KOJA,KOJA
-6.176448323,106.906329,Point,801,2475,SDN KELAPA GADING TIMUR 1,SEKOLAH / BANGUNAN PENDIDIKAN,KELAPA GADING TIMUR,KELAPA GADING,KELAPA GADING
-6.182052078,106.915497,Point,802,2477,SMK 11 MARET,SEKOLAH / BANGUNAN PENDIDIKAN,PEGANGSAAN DUA,KELAPA GADING,KELAPA GADING
-6.187965983,106.9236081,Point,803,2488,SD NEGERI RAWA TERATE 01 PAGI DAN 02 PETANG,SEKOLAH / BANGUNAN PENDIDIKAN,RAWA TERATE,CAKUNG,JAKARTA TIMUR
-6.19029004,106.9230179,Point,804,2489,SMP YASPIA DAN SMK BINA MANAJEMEN,SEKOLAH / BANGUNAN PENDIDIKAN,RAWA TERATE,CAKUNG,JAKARTA TIMUR
-6.196791119,106.9625426,Point,805,2490,SD NEGERI PULOGEBANG 13,SEKOLAH / BANGUNAN PENDIDIKAN,PULO GEBANG,CAKUNG,JAKARTA TIMUR
-6.182169208,106.9589974,Point,806,2492,SMK AL-AKHYAR,SEKOLAH / BANGUNAN PENDIDIKAN,CAKUNG TIMUR,CAKUNG,JAKARTA TIMUR
-6.18433075,106.9557842,Point,807,2493,TAMAN KANAK-KANAK,SEKOLAH / BANGUNAN PENDIDIKAN,CAKUNG TIMUR,CAKUNG,JAKARTA TIMUR
-6.190176429,106.9524091,Point,808,2495,YAYASAN PENDIDIKAN WANITA INDONESIA-ISWI (AKADEMI*,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.181034038,106.9396565,Point,809,2497,SD NEGERI CAKUNG BARAT 05 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,CAKUNG BARAT,CAKUNG,JAKARTA TIMUR
-6.18864455,106.9729778,Point,860,2552,YAYASAN BAITUL MUHAJIRIN: TK-MADRASAH DINIYAH,SEKOLAH / BANGUNAN PENDIDIKAN, ,CAKUNG,JAKARTA TIMUR
-6.182982197,106.9604354,Point,861,2553,"SD NEGERI 02, 03 PAGI DAN 05 PETANG",SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.184542726,106.9640201,Point,862,2554,SD NEGERI UJUNG MENTENG 01 PAGI,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.184271205,106.9635624,Point,863,2555,SMP NEGERI 193 JAKARTA,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.187989636,106.9655248,Point,864,2556,MI AL-FALAH,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.187147688,106.9654572,Point,865,2557,SMK BINA KARYA UTAMA,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.18537953,106.9621165,Point,866,2558,"SMK RISTEK JAYA, SMK GITA WISATA",SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.185783998,106.9650382,Point,867,2559,SMK BISNIS INDONESIA,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.186916443,106.9661642,Point,868,2560,SMK YPI AL-FALAH,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.18688702,106.9659686,Point,869,2561,SMK BINA KARYA UTAMA,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.187488113,106.9657125,Point,870,2562,PERGURUAN AL-FALAH SMEA YPIA,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.185213951,106.9630064,Point,871,2563,"SMK PERBANKAN NASIONAL, SMK MERCUSUAR, SMK DEWARU*",SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
-6.19168272,106.9584951,Point,872,2564,PAUD DAN TK AL AKHYAR,SEKOLAH / BANGUNAN PENDIDIKAN,UJUNG MENTENG,CAKUNG,JAKARTA TIMUR
